relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
REVIEW_SUGGESTS|ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:2:other-state-and-territory-data:override|Custodian|custodian:phrn,REVIEW_SUGGESTS,ConnectionReview|review:custodian:wa-health-data-linkage-services-wa:2:2:other-state-and-territory-data:override,Custodian|custodian:phrn,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:sa-health-sa-nt-datalink|ConnectionReview|review:custodian:sa-health-sa-nt-datalink:1:australian-government-data-custodians-fo,HAS_CONNECTION_REVIEW,Custodian|custodian:sa-health-sa-nt-datalink,ConnectionReview|review:custodian:sa-health-sa-nt-datalink:1:australian-government-data-custodians-fo,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:sa-health-sa-nt-datalink:1:australian-government-data-custodians-fo|Custodian|custodian:services-australia,REVIEW_SUGGESTS,ConnectionReview|review:custodian:sa-health-sa-nt-datalink:1:australian-government-data-custodians-fo,Custodian|custodian:services-australia,"{""score"": 0.86}"
HAS_CONNECTION_REVIEW|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu|ConnectionReview|review:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1:data-custodians-for-each-dataset-involve,HAS_CONNECTION_REVIEW,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,ConnectionReview|review:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1:data-custodians-for-each-dataset-involve,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1:data-custodians-for-each-dataset-involve|Custodian|custodian:nhmrc-hrecs,REVIEW_SUGGESTS,ConnectionReview|review:custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu:1:data-custodians-for-each-dataset-involve,Custodian|custodian:nhmrc-hrecs,"{""score"": 0.96}"
HAS_CONNECTION_REVIEW|Custodian|custodian:act-health|ConnectionReview|review:custodian:act-health:1:1:centre-for-health-record-linka:override,HAS_CONNECTION_REVIEW,Custodian|custodian:act-health,ConnectionReview|review:custodian:act-health:1:1:centre-for-health-record-linka:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:act-health:1:1:centre-for-health-record-linka:override|Custodian|custodian:cherel,REVIEW_SUGGESTS,ConnectionReview|review:custodian:act-health:1:1:centre-for-health-record-linka:override,Custodian|custodian:cherel,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:nt-health-nt-health-research-governance-office|ConnectionReview|review:custodian:nt-health-nt-health-research-governance-office:1:1:sa-nt-datalink-for-linked-data:override,HAS_CONNECTION_REVIEW,Custodian|custodian:nt-health-nt-health-research-governance-office,ConnectionReview|review:custodian:nt-health-nt-health-research-governance-office:1:1:sa-nt-datalink-for-linked-data:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:nt-health-nt-health-research-governance-office:1:1:sa-nt-datalink-for-linked-data:override|Custodian|custodian:sa-health-sa-nt-datalink,REVIEW_SUGGESTS,ConnectionReview|review:custodian:nt-health-nt-health-research-governance-office:1:1:sa-nt-datalink-for-linked-data:override,Custodian|custodian:sa-health-sa-nt-datalink,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:phrn|ConnectionReview|review:custodian:phrn:1:state-and-territory-data-linkage-units-d,HAS_CONNECTION_REVIEW,Custodian|custodian:phrn,ConnectionReview|review:custodian:phrn:1:state-and-territory-data-linkage-units-d,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:phrn:1:state-and-territory-data-linkage-units-d|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:phrn:1:state-and-territory-data-linkage-units-d,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:sure-secure-unified-research-environment|ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:1:population-health-research-net:override,HAS_CONNECTION_REVIEW,Custodian|custodian:sure-secure-unified-research-environment,ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:1:population-health-research-net:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:1:population-health-research-net:override|Custodian|custodian:phrn,REVIEW_SUGGESTS,ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:1:population-health-research-net:override,Custodian|custodian:phrn,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:sure-secure-unified-research-environment|ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:2:population-health-research-net:override,HAS_CONNECTION_REVIEW,Custodian|custodian:sure-secure-unified-research-environment,ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:2:population-health-research-net:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:2:population-health-research-net:override|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:2:population-health-research-net:override,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:sure-secure-unified-research-environment|ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:3:population-health-research-net:override,HAS_CONNECTION_REVIEW,Custodian|custodian:sure-secure-unified-research-environment,ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:3:population-health-research-net:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:3:population-health-research-net:override|Custodian|custodian:cancer-institute-nsw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:sure-secure-unified-research-environment:1:3:population-health-research-net:override,Custodian|custodian:cancer-institute-nsw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:abs-datalab|ConnectionReview|review:custodian:abs-datalab:1:other-data-custodians-for-integrated-dat:override-reject,HAS_CONNECTION_REVIEW,Custodian|custodian:abs-datalab,ConnectionReview|review:custodian:abs-datalab:1:other-data-custodians-for-integrated-dat:override-reject,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:aihw-data-integration-services|ConnectionReview|review:custodian:aihw-data-integration-services:1:services-australia-for-mbs-pbs-data-stat,HAS_CONNECTION_REVIEW,Custodian|custodian:aihw-data-integration-services,ConnectionReview|review:custodian:aihw-data-integration-services:1:services-australia-for-mbs-pbs-data-stat,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:aihw-data-integration-services:1:services-australia-for-mbs-pbs-data-stat|Custodian|custodian:services-australia,REVIEW_SUGGESTS,ConnectionReview|review:custodian:aihw-data-integration-services:1:services-australia-for-mbs-pbs-data-stat,Custodian|custodian:services-australia,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:adha|ConnectionReview|review:custodian:adha:1:australian-institute-of-health-and-welfa,HAS_CONNECTION_REVIEW,Custodian|custodian:adha,ConnectionReview|review:custodian:adha:1:australian-institute-of-health-and-welfa,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:adha:1:australian-institute-of-health-and-welfa|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:adha:1:australian-institute-of-health-and-welfa,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:adha|ConnectionReview|review:custodian:adha:2:my-health-record-data-governance-board-i,HAS_CONNECTION_REVIEW,Custodian|custodian:adha,ConnectionReview|review:custodian:adha:2:my-health-record-data-governance-board-i,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:adha:2:my-health-record-data-governance-board-i|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:adha:2:my-health-record-data-governance-board-i,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:phn-cooperative-primary-health-insights|ConnectionReview|review:custodian:phn-cooperative-primary-health-insights:1:individual-primary-health-networks-phns-,HAS_CONNECTION_REVIEW,Custodian|custodian:phn-cooperative-primary-health-insights,ConnectionReview|review:custodian:phn-cooperative-primary-health-insights:1:individual-primary-health-networks-phns-,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:phn-cooperative-primary-health-insights:1:individual-primary-health-networks-phns-|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:phn-cooperative-primary-health-insights:1:individual-primary-health-networks-phns-,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:medicineinsight-nps-medicinewise|ConnectionReview|review:custodian:medicineinsight-nps-medicinewise:1:not-explicitly-mentioned-in-the-reviewed:override-reject,HAS_CONNECTION_REVIEW,Custodian|custodian:medicineinsight-nps-medicinewise,ConnectionReview|review:custodian:medicineinsight-nps-medicinewise:1:not-explicitly-mentioned-in-the-reviewed:override-reject,{}
HAS_CONNECTION_REVIEW|Custodian|custodian:nhmrc-hrecs|ConnectionReview|review:custodian:nhmrc-hrecs:1:1:data-custodians-e-g-aihw-state:override,HAS_CONNECTION_REVIEW,Custodian|custodian:nhmrc-hrecs,ConnectionReview|review:custodian:nhmrc-hrecs:1:1:data-custodians-e-g-aihw-state:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:nhmrc-hrecs:1:1:data-custodians-e-g-aihw-state:override|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:nhmrc-hrecs:1:1:data-custodians-e-g-aihw-state:override,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:nhmrc-hrecs|ConnectionReview|review:custodian:nhmrc-hrecs:1:2:data-custodians-e-g-aihw-state:override,HAS_CONNECTION_REVIEW,Custodian|custodian:nhmrc-hrecs,ConnectionReview|review:custodian:nhmrc-hrecs:1:2:data-custodians-e-g-aihw-state:override,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:nhmrc-hrecs:1:2:data-custodians-e-g-aihw-state:override|Custodian|custodian:services-australia,REVIEW_SUGGESTS,ConnectionReview|review:custodian:nhmrc-hrecs:1:2:data-custodians-e-g-aihw-state:override,Custodian|custodian:services-australia,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:nhmrc-hrecs|ConnectionReview|review:custodian:nhmrc-hrecs:2:research-institutions-universities-hrecs,HAS_CONNECTION_REVIEW,Custodian|custodian:nhmrc-hrecs,ConnectionReview|review:custodian:nhmrc-hrecs:2:research-institutions-universities-hrecs,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:nhmrc-hrecs:2:research-institutions-universities-hrecs|Custodian|custodian:cancer-institute-nsw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:nhmrc-hrecs:2:research-institutions-universities-hrecs,Custodian|custodian:cancer-institute-nsw,"{""score"": 0.3662}"
HAS_CONNECTION_REVIEW|Custodian|custodian:nhmrc-hrecs|ConnectionReview|review:custodian:nhmrc-hrecs:3:funding-bodies-may-require-hrec-approval,HAS_CONNECTION_REVIEW,Custodian|custodian:nhmrc-hrecs,ConnectionReview|review:custodian:nhmrc-hrecs:3:funding-bodies-may-require-hrec-approval,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:nhmrc-hrecs:3:funding-bodies-may-require-hrec-approval|Custodian|custodian:nt-health-nt-health-research-governance-office,REVIEW_SUGGESTS,ConnectionReview|review:custodian:nhmrc-hrecs:3:funding-bodies-may-require-hrec-approval,Custodian|custodian:nt-health-nt-health-research-governance-office,"{""score"": 0.3393}"
HAS_CONNECTION_REVIEW|Custodian|custodian:aiatsis|ConnectionReview|review:custodian:aiatsis:1:aihw-australian-institute-of-health-and-,HAS_CONNECTION_REVIEW,Custodian|custodian:aiatsis,ConnectionReview|review:custodian:aiatsis:1:aihw-australian-institute-of-health-and-,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:aiatsis:1:aihw-australian-institute-of-health-and-|Custodian|custodian:aihw,REVIEW_SUGGESTS,ConnectionReview|review:custodian:aiatsis:1:aihw-australian-institute-of-health-and-,Custodian|custodian:aihw,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:aiatsis|ConnectionReview|review:custodian:aiatsis:2:abs-australian-bureau-of-statistics-for-,HAS_CONNECTION_REVIEW,Custodian|custodian:aiatsis,ConnectionReview|review:custodian:aiatsis:2:abs-australian-bureau-of-statistics-for-,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:aiatsis:2:abs-australian-bureau-of-statistics-for-|Custodian|custodian:australian-bureau-of-statistics,REVIEW_SUGGESTS,ConnectionReview|review:custodian:aiatsis:2:abs-australian-bureau-of-statistics-for-,Custodian|custodian:australian-bureau-of-statistics,"{""score"": 1.0}"
HAS_CONNECTION_REVIEW|Custodian|custodian:aiatsis|ConnectionReview|review:custodian:aiatsis:3:other-indigenous-community-organisations,HAS_CONNECTION_REVIEW,Custodian|custodian:aiatsis,ConnectionReview|review:custodian:aiatsis:3:other-indigenous-community-organisations,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:aiatsis:3:other-indigenous-community-organisations|Custodian|custodian:nhmrc-hrecs,REVIEW_SUGGESTS,ConnectionReview|review:custodian:aiatsis:3:other-indigenous-community-organisations,Custodian|custodian:nhmrc-hrecs,"{""score"": 0.4516}"
HAS_CONNECTION_REVIEW|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|ConnectionReview|review:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1:state-and-territory-health-departments-f,HAS_CONNECTION_REVIEW,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,ConnectionReview|review:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1:state-and-territory-health-departments-f,{}
REVIEW_SUGGESTS|ConnectionReview|review:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1:state-and-territory-health-departments-f|Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,REVIEW_SUGGESTS,ConnectionReview|review:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1:state-and-territory-health-departments-f,Custodian|custodian:tasmanian-department-of-health-tasmanian-data-linkage-unit-tdlu,"{""score"": 0.4806}"
